id,name,score,subject
71340,홍길동,76,영어
71341,성춘향,97,과학
71342,성춘향,77,영어
71343,밍키,90,과학
71344,밍키,77,과학
71345,밍키,100,영어
71346,밍키,92,영어
71347,밍키,54,영어
71348,성춘향,93,영어
71349,밍키,87,수학
71350,성춘향,76,영어
71351,성춘향,92,영어
71352,성춘향,78,과학
71353,성춘향,72,과학
71354,성춘향,73,영어
71355,홍길동,71,수학
71356,성춘향,73,영어
71357,성춘향,66,영어
71358,홍길동,96,영어
71359,이몽룡,51,수학
71360,홍길동,76,영어
71361,이몽룡,79,영어
71362,성춘향,90,수학
71363,밍키,51,과학
71364,성춘향,100,영어
71365,홍길동,96,과학
71366,홍길동,98,과학
71367,홍길동,100,영어
71368,이몽룡,58,영어
71369,밍키,66,과학
71370,밍키,88,영어
71371,홍길동,77,영어
71372,밍키,93,과학
71373,이몽룡,74,과학
71374,홍길동,99,과학
71375,이몽룡,64,영어
71376,성춘향,55,영어
71377,이몽룡,65,영어
71378,이몽룡,72,과학
71379,밍키,56,수학
71380,성춘향,83,과학
71381,홍길동,92,영어
71382,홍길동,58,수학
71383,밍키,56,과학
71384,이몽룡,97,과학
71385,이몽룡,88,수학
71386,성춘향,69,과학
71387,이몽룡,65,영어
71388,밍키,78,과학
71389,홍길동,96,과학
71390,성춘향,90,과학
71391,밍키,73,수학
71392,밍키,72,영어
71393,홍길동,75,영어
71394,이몽룡,100,과학
71395,밍키,92,과학
71396,밍키,76,영어
71397,홍길동,65,영어
71398,홍길동,76,영어
71399,홍길동,89,수학
71400,성춘향,76,영어
71401,이몽룡,68,과학
71402,성춘향,92,과학
71403,성춘향,76,영어
71404,성춘향,62,수학
71405,이몽룡,72,영어
71406,성춘향,63,영어
71407,홍길동,86,수학
71408,홍길동,57,과학
71409,홍길동,76,과학
71410,밍키,100,과학
71411,밍키,51,수학
71412,이몽룡,50,수학
71413,홍길동,88,영어
71414,밍키,65,수학
71415,이몽룡,66,영어
71416,이몽룡,81,수학
71417,성춘향,87,과학
71418,성춘향,92,영어
71419,이몽룡,67,과학
71420,밍키,70,과학
71421,밍키,57,영어
71422,성춘향,70,수학
71423,밍키,85,영어
71424,홍길동,73,영어
71425,밍키,51,수학
71426,밍키,100,과학
71427,홍길동,88,수학
71428,성춘향,93,과학
71429,이몽룡,78,과학
71430,홍길동,81,과학
71431,홍길동,66,수학
71432,이몽룡,83,영어
71433,밍키,61,과학
71434,밍키,90,과학
71435,밍키,76,수학
71436,밍키,51,영어
71437,밍키,52,과학
71438,이몽룡,52,영어
71439,이몽룡,97,과학
71440,홍길동,94,과학
71441,홍길동,53,과학
71442,밍키,98,수학
71443,성춘향,89,과학
71444,홍길동,59,영어
71445,성춘향,67,수학
71446,밍키,62,영어
71447,홍길동,53,수학
71448,홍길동,51,영어
71449,홍길동,72,영어
71450,성춘향,60,과학
71451,이몽룡,79,과학
71452,이몽룡,56,영어
71453,홍길동,51,수학
71454,밍키,80,영어
71455,이몽룡,90,수학
71456,밍키,75,과학
71457,홍길동,83,수학
71458,이몽룡,79,수학
71459,밍키,55,과학
71460,홍길동,69,과학
71461,밍키,55,영어
71462,이몽룡,61,영어
71463,성춘향,92,영어
71464,밍키,99,과학
71465,성춘향,57,영어
71466,홍길동,84,영어
71467,홍길동,74,수학
71468,성춘향,87,수학
71469,밍키,62,과학
71470,이몽룡,68,과학
71471,이몽룡,68,과학
71472,홍길동,67,과학
71473,성춘향,59,영어
71474,성춘향,84,수학
71475,성춘향,96,영어
71476,이몽룡,68,수학
71477,이몽룡,89,과학
71478,성춘향,78,과학
71479,밍키,66,수학
71480,이몽룡,99,영어
71481,성춘향,55,과학
71482,홍길동,71,과학
71483,이몽룡,84,영어
71484,밍키,56,영어
71485,이몽룡,60,수학
71486,이몽룡,98,수학
71487,이몽룡,89,수학
71488,밍키,91,영어
71489,홍길동,50,영어
71490,성춘향,70,과학
71491,성춘향,85,과학
71492,이몽룡,64,영어
71493,이몽룡,76,영어
71494,홍길동,99,수학
71495,이몽룡,92,영어
71496,홍길동,51,영어
71497,이몽룡,68,수학
71498,홍길동,84,수학
71499,이몽룡,54,수학
71500,밍키,57,과학
71501,성춘향,70,영어
71502,이몽룡,98,수학
71503,홍길동,85,영어
71504,홍길동,99,영어
71505,이몽룡,68,수학
71506,성춘향,87,과학
71507,홍길동,79,과학
71508,이몽룡,50,영어
71509,홍길동,69,영어
71510,밍키,68,수학
71511,홍길동,97,영어
71512,홍길동,62,과학
71513,밍키,86,과학
71514,홍길동,53,영어
71515,이몽룡,72,영어
71516,이몽룡,87,과학
71517,밍키,72,과학
71518,이몽룡,95,영어
71519,이몽룡,63,영어
71520,홍길동,87,과학
71521,성춘향,93,과학
71522,이몽룡,72,과학
71523,성춘향,73,과학
71524,밍키,58,수학
71525,홍길동,61,수학
71526,성춘향,82,과학
71527,홍길동,81,수학
71528,밍키,56,과학
71529,성춘향,65,영어
71530,이몽룡,73,영어
71531,성춘향,56,과학
71532,밍키,69,영어
71533,밍키,92,과학
71534,홍길동,71,수학
71535,성춘향,75,수학
71536,이몽룡,63,수학
71537,이몽룡,87,영어
71538,이몽룡,79,과학
71539,홍길동,74,수학
71540,성춘향,78,수학
71541,홍길동,88,과학
71542,홍길동,72,과학
71543,밍키,99,영어
71544,이몽룡,63,과학
71545,이몽룡,82,과학
71546,성춘향,75,수학
71547,밍키,57,과학
71548,이몽룡,87,과학
71549,이몽룡,68,수학
71550,홍길동,56,과학
71551,성춘향,78,영어
71552,성춘향,85,수학
71553,성춘향,91,영어
71554,성춘향,76,영어
71555,이몽룡,86,과학
71556,성춘향,67,과학
71557,밍키,100,과학
71558,이몽룡,56,과학
71559,이몽룡,88,영어
71560,성춘향,69,과학
71561,성춘향,75,과학
71562,홍길동,62,수학
71563,성춘향,83,영어
71564,밍키,91,영어
71565,이몽룡,60,수학
71566,홍길동,98,수학
71567,홍길동,50,영어
71568,밍키,80,영어
71569,밍키,86,영어
71570,밍키,53,영어
71571,밍키,93,수학
71572,이몽룡,100,수학
71573,밍키,68,영어
71574,성춘향,71,수학
71575,성춘향,82,영어
71576,이몽룡,98,수학
71577,밍키,68,과학
71578,홍길동,80,과학
71579,홍길동,94,과학
71580,이몽룡,66,영어
71581,홍길동,63,과학
71582,이몽룡,68,과학
71583,밍키,86,수학
71584,홍길동,90,수학
71585,밍키,100,수학
71586,이몽룡,82,수학
71587,성춘향,61,영어
71588,성춘향,77,영어
71589,성춘향,59,수학
71590,밍키,81,영어
71591,홍길동,70,과학
71592,밍키,70,과학
71593,성춘향,92,과학
71594,홍길동,81,영어
71595,밍키,52,수학
71596,밍키,72,수학
71597,홍길동,89,과학
71598,밍키,75,영어
71599,성춘향,75,수학
71600,성춘향,52,영어
71601,밍키,99,수학
71602,이몽룡,67,과학
71603,밍키,89,영어
71604,밍키,67,수학
71605,밍키,77,과학
71606,밍키,72,수학
71607,홍길동,88,과학
71608,이몽룡,77,수학
71609,성춘향,99,수학
71610,이몽룡,86,수학
71611,홍길동,51,수학
71612,홍길동,81,영어
71613,홍길동,100,영어
71614,홍길동,89,수학
71615,밍키,74,과학
71616,이몽룡,62,영어
71617,이몽룡,59,영어
71618,밍키,87,영어
71619,밍키,72,과학
71620,이몽룡,72,영어
71621,밍키,74,수학
71622,성춘향,93,과학
71623,홍길동,89,과학
71624,밍키,64,과학
71625,성춘향,56,영어
71626,성춘향,64,영어
71627,밍키,85,수학
71628,밍키,88,수학
71629,밍키,52,수학
71630,이몽룡,61,과학
71631,성춘향,75,영어
71632,홍길동,80,수학
71633,홍길동,98,영어
71634,이몽룡,78,영어
71635,성춘향,68,과학
71636,밍키,60,수학
71637,성춘향,74,영어
71638,이몽룡,61,수학
71639,밍키,55,수학
71640,홍길동,81,수학
71641,홍길동,74,과학
71642,성춘향,66,영어
71643,이몽룡,63,영어
71644,밍키,99,수학
71645,홍길동,92,과학
71646,밍키,83,수학
71647,성춘향,83,수학
71648,홍길동,99,수학
71649,이몽룡,68,영어
71650,이몽룡,77,과학
71651,홍길동,81,수학
71652,밍키,96,수학
71653,성춘향,81,과학
71654,홍길동,77,영어
71655,밍키,97,영어
71656,홍길동,83,영어
71657,밍키,55,영어
71658,홍길동,87,영어
71659,성춘향,76,수학
71660,홍길동,72,수학
71661,밍키,80,과학
71662,성춘향,58,과학
71663,성춘향,74,영어
71664,밍키,56,수학
71665,이몽룡,70,과학
71666,성춘향,98,수학
71667,홍길동,53,영어
71668,밍키,66,과학
71669,이몽룡,75,과학
71670,이몽룡,98,영어
71671,성춘향,60,수학
71672,홍길동,78,수학
71673,홍길동,99,수학
71674,성춘향,61,과학
71675,밍키,84,영어
71676,홍길동,71,과학
71677,밍키,97,수학
71678,홍길동,55,과학
71679,이몽룡,85,영어
71680,성춘향,72,과학
71681,이몽룡,86,영어
71682,홍길동,74,영어
71683,성춘향,61,영어
71684,밍키,62,영어
71685,홍길동,73,수학
71686,밍키,97,영어
71687,성춘향,58,수학
71688,성춘향,64,수학
71689,성춘향,64,영어
71690,홍길동,63,과학
71691,이몽룡,67,영어
71692,성춘향,76,수학
71693,홍길동,87,과학
71694,홍길동,68,과학
71695,이몽룡,58,과학
71696,이몽룡,87,과학
71697,성춘향,81,영어
71698,성춘향,56,수학
71699,성춘향,96,영어
71700,홍길동,59,수학
71701,홍길동,90,수학
71702,밍키,83,영어
71703,이몽룡,85,과학
71704,성춘향,80,수학
71705,이몽룡,68,영어
71706,성춘향,81,영어
71707,밍키,90,영어
71708,성춘향,86,과학
71709,이몽룡,97,과학
71710,홍길동,64,영어
71711,홍길동,75,영어
71712,홍길동,89,수학
71713,성춘향,57,영어
71714,이몽룡,61,과학
71715,성춘향,57,영어
71716,홍길동,89,과학
71717,밍키,63,과학
71718,성춘향,89,과학
71719,홍길동,92,영어
71720,이몽룡,78,과학
71721,이몽룡,88,영어
71722,이몽룡,88,수학
71723,성춘향,90,영어
71724,홍길동,54,과학
71725,이몽룡,94,영어
71726,성춘향,66,영어
71727,이몽룡,81,과학
71728,홍길동,91,과학
71729,홍길동,69,과학
71730,성춘향,74,수학
71731,홍길동,98,영어
71732,홍길동,71,과학
71733,성춘향,89,영어
71734,이몽룡,77,영어
71735,홍길동,71,수학
71736,밍키,50,영어
71737,홍길동,95,과학
71738,이몽룡,96,과학
71739,홍길동,80,수학
71740,성춘향,64,과학
71741,성춘향,71,수학
71742,이몽룡,60,영어
71743,홍길동,71,영어
71744,성춘향,76,영어
71745,성춘향,67,과학
71746,밍키,81,과학
71747,성춘향,97,영어
71748,밍키,80,수학
71749,성춘향,96,수학
71750,이몽룡,92,수학
71751,밍키,68,수학
71752,밍키,74,수학
71753,성춘향,59,영어
71754,성춘향,61,과학
71755,이몽룡,96,수학
71756,성춘향,98,수학
71757,성춘향,65,수학
71758,밍키,87,영어
71759,홍길동,97,영어
71760,이몽룡,78,과학
71761,홍길동,88,수학
71762,홍길동,77,과학
71763,밍키,92,과학
71764,성춘향,96,영어
71765,홍길동,84,과학
71766,밍키,89,수학
71767,밍키,95,수학
71768,밍키,59,과학
71769,이몽룡,78,수학
71770,홍길동,54,과학
71771,밍키,100,수학
71772,성춘향,69,수학
71773,이몽룡,94,영어
71774,성춘향,80,과학
71775,밍키,76,과학
71776,밍키,58,영어
71777,홍길동,90,수학
71778,이몽룡,80,과학
71779,성춘향,87,과학
71780,홍길동,52,영어
71781,성춘향,58,영어
71782,성춘향,77,수학
71783,성춘향,67,영어
71784,성춘향,97,수학
71785,밍키,61,과학
71786,이몽룡,66,과학
71787,밍키,75,영어
71788,성춘향,72,수학
71789,성춘향,90,과학
71790,밍키,81,과학
71791,성춘향,72,영어
71792,이몽룡,93,영어
71793,이몽룡,93,영어
71794,홍길동,90,영어
71795,이몽룡,71,과학
71796,홍길동,92,영어
71797,밍키,79,과학
71798,밍키,55,수학
71799,홍길동,97,과학
71800,홍길동,74,영어
71801,밍키,89,과학
71802,성춘향,84,과학
71803,밍키,51,수학
71804,성춘향,61,수학
71805,밍키,64,수학
71806,성춘향,78,수학
71807,홍길동,81,수학
71808,밍키,68,과학
71809,밍키,55,수학
71810,성춘향,97,영어
71811,성춘향,61,과학
71812,이몽룡,52,영어
71813,성춘향,53,영어
71814,밍키,94,영어
71815,성춘향,86,수학
71816,밍키,61,영어
71817,홍길동,88,영어
71818,밍키,96,수학
71819,이몽룡,95,수학
71820,성춘향,97,수학
71821,밍키,57,과학
71822,홍길동,72,과학
71823,홍길동,88,수학
71824,밍키,65,영어
71825,홍길동,64,수학
71826,이몽룡,63,수학
71827,성춘향,91,수학
71828,이몽룡,69,영어
71829,밍키,93,영어
71830,이몽룡,70,수학
71831,밍키,54,영어
71832,성춘향,87,과학
71833,홍길동,51,영어
71834,이몽룡,68,영어
71835,성춘향,91,수학
71836,이몽룡,81,수학
71837,성춘향,88,영어
71838,이몽룡,76,영어
71839,홍길동,74,수학
71840,홍길동,70,과학
71841,밍키,72,수학
71842,홍길동,60,과학
71843,성춘향,60,과학
71844,밍키,81,영어
71845,밍키,99,과학
71846,이몽룡,57,과학
71847,성춘향,69,과학
71848,홍길동,56,수학
71849,성춘향,97,과학
71850,홍길동,96,영어
71851,밍키,65,영어
71852,홍길동,73,영어
71853,성춘향,84,수학
71854,홍길동,77,과학
71855,밍키,51,수학
71856,홍길동,97,과학
71857,홍길동,73,수학
71858,이몽룡,59,과학
71859,이몽룡,67,영어
71860,밍키,95,과학
71861,홍길동,100,영어
71862,성춘향,63,과학
71863,이몽룡,88,영어
71864,밍키,92,수학
71865,이몽룡,52,과학
71866,이몽룡,100,과학
71867,밍키,59,수학
71868,밍키,98,영어
71869,이몽룡,94,영어
71870,홍길동,84,영어
71871,성춘향,87,수학
71872,홍길동,86,과학
71873,밍키,56,수학
71874,밍키,87,수학
71875,이몽룡,66,영어
71876,이몽룡,70,영어
71877,밍키,90,영어
71878,성춘향,66,과학
71879,이몽룡,74,영어
71880,이몽룡,54,영어
71881,성춘향,94,영어
71882,이몽룡,70,수학
71883,홍길동,69,과학
71884,성춘향,66,과학
71885,밍키,67,영어
71886,성춘향,52,영어
71887,성춘향,79,수학
71888,성춘향,64,수학
71889,홍길동,50,과학
71890,밍키,88,수학
71891,이몽룡,92,과학
71892,이몽룡,84,과학
71893,이몽룡,67,수학
71894,성춘향,73,영어
71895,이몽룡,83,영어
71896,밍키,77,영어
71897,홍길동,58,과학
71898,홍길동,81,과학
71899,밍키,55,영어
71900,성춘향,66,수학
71901,이몽룡,62,영어
71902,밍키,53,과학
71903,이몽룡,64,과학
71904,밍키,50,과학
71905,이몽룡,100,영어
71906,밍키,78,수학
71907,성춘향,86,영어
71908,밍키,92,과학
71909,성춘향,97,과학
71910,밍키,61,과학
71911,이몽룡,57,수학
71912,성춘향,98,영어
71913,밍키,69,수학
71914,이몽룡,78,과학
71915,이몽룡,59,수학
71916,이몽룡,85,과학
71917,이몽룡,82,영어
71918,성춘향,65,과학
71919,이몽룡,53,과학
71920,홍길동,52,영어
71921,성춘향,76,과학
71922,이몽룡,90,과학
71923,홍길동,55,영어
71924,이몽룡,57,수학
71925,성춘향,75,수학
71926,밍키,65,수학
71927,성춘향,74,수학
71928,홍길동,93,과학
71929,성춘향,78,과학
71930,성춘향,54,과학
71931,홍길동,89,수학
71932,밍키,66,영어
71933,이몽룡,82,과학
71934,성춘향,86,과학
71935,밍키,70,영어
71936,홍길동,73,수학
71937,이몽룡,97,수학
71938,홍길동,62,수학
71939,성춘향,66,영어
71940,이몽룡,58,과학
71941,이몽룡,94,과학
71942,밍키,63,영어
71943,홍길동,56,영어
71944,이몽룡,63,과학
71945,성춘향,81,영어
71946,홍길동,91,과학
71947,이몽룡,51,과학
71948,밍키,65,과학
71949,밍키,95,영어
71950,성춘향,55,과학
71951,밍키,52,수학
71952,홍길동,52,수학
71953,홍길동,78,영어
71954,이몽룡,76,영어
71955,홍길동,55,영어
71956,성춘향,85,수학
71957,이몽룡,93,과학
71958,이몽룡,70,과학
71959,이몽룡,79,수학
71960,성춘향,92,과학
71961,밍키,76,영어
71962,밍키,79,수학
71963,홍길동,99,과학
71964,밍키,59,수학
71965,이몽룡,60,수학
71966,홍길동,59,수학
71967,밍키,79,영어
71968,홍길동,79,수학
71969,성춘향,75,수학
71970,성춘향,79,수학
71971,성춘향,96,과학
71972,성춘향,71,수학
71973,성춘향,61,수학
71974,성춘향,59,영어
71975,성춘향,77,과학
71976,홍길동,96,영어
71977,밍키,74,과학
71978,이몽룡,94,과학
71979,밍키,81,과학
71980,밍키,62,수학
71981,성춘향,69,과학
71982,홍길동,90,수학
71983,이몽룡,76,영어
71984,이몽룡,91,영어
71985,성춘향,51,수학
71986,성춘향,85,과학
71987,이몽룡,72,수학
71988,홍길동,94,과학
71989,밍키,69,수학
71990,성춘향,62,영어
71991,밍키,100,수학
71992,밍키,59,수학
71993,성춘향,81,수학
71994,성춘향,54,과학
71995,홍길동,70,과학
71996,성춘향,97,과학
71997,이몽룡,85,수학
71998,이몽룡,70,영어
71999,홍길동,64,영어
72000,성춘향,83,영어
72001,밍키,79,과학
72002,홍길동,77,수학
72003,성춘향,77,과학
72004,이몽룡,56,수학
72005,홍길동,59,과학
72006,이몽룡,94,과학
72007,홍길동,80,과학
72008,홍길동,70,영어
72009,밍키,89,영어
72010,밍키,84,수학
72011,홍길동,55,과학
72012,홍길동,57,영어
72013,이몽룡,94,과학
72014,홍길동,76,수학
72015,이몽룡,92,과학
72016,이몽룡,72,과학
72017,성춘향,56,과학
72018,이몽룡,61,영어
72019,밍키,86,수학
72020,이몽룡,86,수학
72021,홍길동,50,수학
72022,밍키,50,수학
72023,성춘향,94,과학
72024,이몽룡,78,수학
72025,성춘향,62,수학
72026,성춘향,61,과학
72027,홍길동,75,영어
72028,이몽룡,54,과학
72029,성춘향,80,영어
72030,홍길동,80,수학
72031,성춘향,78,영어
72032,홍길동,89,수학
72033,성춘향,56,과학
72034,이몽룡,95,과학
72035,이몽룡,52,수학
72036,성춘향,66,과학
72037,밍키,87,수학
72038,홍길동,77,과학
72039,밍키,91,영어
72040,밍키,96,수학
72041,홍길동,77,과학
72042,밍키,61,과학
